passenger_id,birthdate,sex,street,city,zip,country,emailaddress,telephoneno
28929,1980-12-25,m,Oberrauthweg II 13,Trautmannsdorf an der Leitha,2454,Brazil,Carlos.Mendes@cwemail.com,04690 33467820
28930,1980-12-03,m,Omesweg 94,Trautmannsdorf in Oststeiermark,8343,United States,Matt.Morgan@bell.ca,02663 32791674
28931,1980-12-31,m,Praxmarerweg 31,Trautmannsdorf in Oststeiermark,8344,Brazil,Adauto.Neto@umc.com.ua,08404 21831467
28932,1980-12-06,w,Pulverrauthweg 74,Trebesing,9852,United States,Hannah.Nicol@epage.porta-phone.com,05703 19672832
28933,1980-12-01,w,Rauthweg 79,Treglwang,8782,Benin,aZOXzZnZVEGcmzmzq@freesurf.ch,02726 77300633
28934,1980-12-12,m,Sandbichlweg 71,Tribuswinkel,2512,Canada,Jason.Oliveri@comcastpcs.textmsg.com,0471 91656575
28935,1980-12-16,m,Sellrainer Straße 22,Trieben,8784,United Kingdom,Ricardo.Ordain@orange.net,04414 45769262
28936,1980-12-19,m,Sportplatzweg 94,Trins,6152,Brazil,Fabio.Ornelas@pcs.rogers.com,09640 44706833
28937,1980-12-19,m,Weichenofen 5,Trofaiach,8793,Philippines,cccQrKIjczfGaCObf@e-page.net,03432 37506503
28938,1980-12-04,m,Wiesenhof 46,Tschagguns,6774,United States,Marc.Parenteau,08455 10262098
28939,1980-12-26,m,Wiesenweg 14,Tulbing,3001,Venezuela,Jarrett.Payton@phone.cellone.net,09764 57421358
28940,1980-12-17,m,Winkelbergweg 31,Tulbing,3434,Brazil,Jarrod.Penright@ideacellular.net,09418 98646954
28941,1980-12-27,m,Zwölfergasse 14,Tullnerbach-Lawies,3011,United States,YRRUtpmWTqDGCYRIh@bplmobile.com,01068 57499939
28942,1980-12-26,w,Porrstraße 78,Tullnerbach-Lawies,3013,United States,Caroline.Perreyclear@airtelkol.com,05543 4676288
28943,1980-12-12,w,Radweg 50,Tullnerbach-Lawies,3021,Australia,Denise.Quinones@page.stpaging.com,05707 71350060
28944,1980-12-02,m,Archenweg 14,Turnau,8625,Egypt,Eric.Reed@page.propage.net,08552 13564579
28945,1980-12-27,m,Auweg 20,Turrach,8864,United States,Jason.Repko@co.tz,01125 15576497
28946,1980-12-21,m,Bundesstraße 58,Turrach,9565,Egypt,Royce.Ring@vodafone.net,04412 73872256
28947,1980-12-26,m,Fiechterweg 31,Tux,6293,United States,Bernard.Robinson@cellularone.txtmsg.com,03700 63384428
28948,1980-12-09,w,Florian-Waldauf-Straße 82,Tux,6294,Croatia,Nathalia.Rodrigues@mtsmobility.com,0592 39453864
28949,1980-12-23,m,Franz-Haim-Weg 18,Tweng,5562,Indonesia,Cody.Ross@optusmobile.com.au,07950 79163597
28950,1980-12-30,m,Gasslweg 44,Tweng,5563,Nigeria,Brian.Rowland@pcsone.net,05730 49023605
28951,1980-12-25,w,Karwendelweg 67,Twimberg,9441,Venezuela,Laura.Sadler@pagemart.net,07320 18976143
28952,1980-12-23,m,Kirchplatz 1,Twimberg,9462,France,Rich.Scanlon@cell1.textmsg.com,07525 19334308
28953,1980-12-03,w,Kuntenweg 8,Markt-Übelbach,8124,Spain,Mariana.Seoane@m1.com.sg,07091 96566589
28954,1980-12-09,m,Meranserweg 34,Uderns,6271,United States,Dean.Sheremet@gsm1800.telia.dk,07009 60756459
28955,1980-12-21,w,Mühlbach 48,Ulrichskirchen,2122,Philippines,Minami.Shirakawa@vmobl.com,09350 85273457
28956,1980-12-23,m,Mühlfeldweg 40,Umhausen,6441,Brazil,"Matt_Singer,.III@blsdcs.net",04584 73387589
28957,1980-12-05,m,Peter-Haider-Weg 54,Ungenach,4841,Brazil,Christian.Smith@mmode.com,02941 26903113
28958,1980-12-19,w,Peter-Jaist-Weg 52,Unken,5091,Germany,Marla.Sokoloff@mobilpost.no,04627 50670866
28959,1980-12-03,m,Rettenbergstraße 96,Unterburg,9122,Chile,Jim.Sorgi@airmessage.net,01452 20618467
28960,1980-12-10,m,Schneiderweg 28,Untergaisbach,4231,United States,Fred.Stamps@inlandlink.com,05951 35713116
28961,1980-12-26,w,Stanglweg 49,Unterkohlstätten,7435,United States,Tomoko.Tabata@simplefreedom.net,02 92983039
28962,1980-12-13,m,Taxerweg 64,Unterlamm,8352,United States,Joe.Tate@goldentele.com,06484 45259725
28963,1980-12-11,m,Waldweg 72,Unterpremstätten,8141,United States,Arturo.Torres@bellsouthtips.com,03177 23087461
28964,1980-12-25,m,Mittenfeldweg 70,Unterpremstätten,8143,United States,Marcus.Trufant@pagemci.com,02011 31324257
28965,1980-12-13,m,Bartl-Kostenzer-Weg 36,Unterpremstätten,8144,Canada,Satoshi.Tsumabuki@tms.suncom.com,09626 87373772
28966,1980-12-26,m,Josef-Farnik-Weg 67,Unterpremstätten,8401,United States,Jared_Van.Snellenberg@page.americanmessaging.net,04806 78183388
28967,1980-12-07,m,Kolsassberg 30,Unterpullendorf,7452,United States,LaDaris.Vann@tms.suncom.com,04673 99120460
28968,1980-12-05,m,Burgweg 50,Unterpurkla,8484,United States,zdWORLirPdmfldpED@email.uscc.net,05539 79638286
28969,1980-12-17,m,Felderastweg 62,Unterrabnitz,7371,United States,Baird.Wallace@pageme.teletouch.com,03199 21043313
28970,1980-12-24,m,Florian-Waldauf-Weg 58,Unterretzbach,2054,United States,Butchie.Wallace@ideacellular.net,0924 83078411
28971,1980-12-02,m,Gartlachweg 4,Unterretzbach,2074,United States,Joel.Ward@tmomail.net,08766 89100030
28972,1980-12-18,m,Hochhäuserweg 47,Untersiebenbrunn,2284,United States,Benjamin.Watson@t-mobile-de,08249 45194902
28973,1980-12-23,m,Hofergasse 25,Unterstinkenbrunn,2154,United States,Adam.Webb@wcc.net,07847 56802901
28974,1980-12-26,m,Hohenlehenweg 82,Untertauern,5550,United States,Andrew.Weir@isp.com,04858 72501030
28975,1980-12-12,w,Hotterbichlweg 37,Untertauern,5562,United States,Patricia.Whitaker@pcs.ntelos.com,01675 66293502
28976,1980-12-15,w,Infanglweg 40,Untertullnerbach,3011,Canada,Courtenay.Williams@jsmtel.com,08118 7067294
28977,1980-12-14,m,Innerbergstraße 88,Unterwaltersdorf,2442,France,Keith_Tyrone.Willis@mobile.surewest.com,09176 37637105
28978,1980-12-26,m,Kirchleiten 20,Unzmarkt,8800,South African Rep,Jamaine.Winborne@mycellone.com,01288 51499382
28979,1980-12-13,w,Klotzweg 36,Utzenaich,4972,Panama,Agnieszka.Wlodarczyk@page.americanmessaging.net,01885 39754336
28980,1980-12-08,m,Lourdesweg 22,Vandans,6773,Peru,Mario.Xavier@pageme.comspeco.net,04222 91837985
28981,1980-12-15,m,Merans 3,Vichtenstein,4091,United States,Brian.Youmans@page.hit.net,03252 87132715
28982,1981-01-14,w,Moosbichlweg 47,Viehdorf,3322,United States,hlTPjWXPSYLyzxOGx@email.uscc.net,03807 28979761
28983,1981-01-16,m,Ögererweg 29,Vigaun,5424,United States,David.Abraham@phone.cellone.net,03067 66421051
28984,1981-01-21,w,Reindlweg 2,Villach - Innere Stadt,9500,Vietnam,Amanda.Aday@corrwireless.net,04008 1182153
28985,1981-01-25,m,Reisachweg 24,Vils,6600,Canada,Nathaniel.Adibi@pagegate.pagenet.ca,08564 24671479
28986,1981-01-16,m,Rettenbergstraße 15,Vils,6682,United States,William.Akers@smsmail.lmt.lv,06642 58118764
28987,1981-01-08,m,Seapenhausweg 5,Vöcklabruck,4840,United States,"Justin.Ambrosino@paging.acswireless.com,",09131 82213236
28988,1981-01-22,w,Wieserweg 80,Vöcklamarkt,4870,United States,Chantelle.Anderson@beepone.net,03712 38982645
28989,1981-01-23,m,Am Winkl 86,Voitsberg,8152,United Kingdom,Daniel.Antoniuk@jsmtel.com,08353 751166
28990,1981-01-02,w,Sistranser Straße 90,Voitsberg,8564,Australia,Angela.Arthur@luxgsm.lu,05313 63428385
28991,1981-01-07,m,Aldranser Straße 94,Voitsberg,8570,United States,Alex.Auld@inlandlink.com,05773 98378859
28992,1981-01-25,m,Dorfstraße 97,Volders,6111,United States,David.Azzi@sbcemail.com,01869 98342883
28993,1981-01-20,m,Kochholzweg 6,Völkermarkt,9100,United States,John.Baker@freesurf.ch,03562 83105078
28994,1981-01-04,m,Römer Straße 40,Völs,6176,Australia,Dave.Ball@simplefreedom.net,0864 93910575
28995,1981-01-13,m,Kralbergweg 81,Vomp,6134,United States,"Shane_Ballard,.II@celforce.com",04361 36355242
28996,1981-01-29,m,Am Lansersee 88,Vorau,8250,Italy,Doug.Bass@page.propage.net,05092 45554464
28997,1981-01-27,m,Mühlseeweg 97,Vorchdorf,4655,United States,Francisco.Bass@onlinebeep.net,07500 38337667
28998,1981-01-31,w,Scheibeweg 20,Vordernberg,8794,United States,Constanze.Behrends@mtsmobility.com,06668 18425532
28999,1981-01-30,m,Sparbeggweg 10,Vorderstoder,4573,United States,Jonathan.Bender@omnipointpcs.com,09206 5046128
29000,1981-01-11,m,Kirchmoos 91,Vorderstoder,4574,United States,Joshua.Berk@comcastpcs.textmsg.com,04903 30046683
29001,1981-01-31,m,Am Seerosenweiher 26,Vösendorf,2331,Philippines,Yuniesky.Betancourt@correo.movistar.net,0312 25471861
29002,1981-01-14,m,Prof.-Heinrich-Berann-Weg 56,Vösendorf,2334,United States,Zdenek.Blatny@message.alltel.com,01799 13545235
29003,1981-01-15,m,Ranser Weg 1,Wagna,8435,United States,Zachary.Bostrom@messagealert.com,01374 28112745
29004,1981-01-19,m,Hermannstal 39,Wagrain Markt,5602,Colombia,Brett.Bowerbank@mmode.com,09931 12235079
29005,1981-01-13,m,Bichlweg 94,Waidhofen an der Thaya,3830,Ecuador,Jon.Bradley@blueskyfrog.com,06323 79451820
29006,1981-01-30,m,Oberes Feld 52,Waidhofen an der Ybbs,3340,Bolivia,Jamaal.Branch@bluecell.com,0756 99468905
29007,1981-01-13,m,Bahnhofweg 77,Waidring,6384,Vietnam,Reggie.Brown@mobilecomm.net,07464 74842838
29008,1981-01-26,m,Patscherkofel 30,Waizenkirchen,4730,Brazil,Sean.Bubin@phone.cellone.net,05026 26793809
29009,1981-01-18,m,Föhrenwald 20,Walchsee,6344,United States,Peter.Canero@tms.suncom.com,08317 35496866
29010,1981-01-13,m,Moos 10,Wald am Schoberpaß,8781,United States,Jose.Capellan@page.metrocall.com,02795 33296200
29011,1981-01-14,m,Obere Wiese 90,Wald,5742,United States,Jordan.Carlton@pcs.rogers.com,08260 13156033
29012,1981-01-16,w,Obern 20,Waldhausen im Strudengau,4391,Botswana,Sascha.Carrilho@vmobl.com,01795 50298858
29013,1981-01-22,m,Ostbach 31,Walding,4111,United States,Jordan.Carstens@correo.movistar.net,09763 37274030
29014,1981-01-05,m,Lehner 96,Waldkirchen an der Thaya,3844,Canada,Andy.Cavazos@mobile.surewest.com,09346 55516892
29015,1981-01-23,m,Plaik 87,Waldneukirchen,4594,Peru,James.Chance@orange.nl,09718 19354712
29016,1981-01-11,w,Kirchplatzl 47,Waldneukirchen,4595,United States,Kaayla.Chones@gte.pagegate.net,0523 68087538
29017,1981-01-21,w,Aue 75,Waldstein,8122,United States,Gillian.Chung@wyndtell.com,02474 19470850
29018,1981-01-09,m,Ahrn 34,Waldzell,4924,United States,Casey.Clausen@mmail.co.uk,02311 57158345
29019,1981-01-09,m,Burggraben 44,Walkenstein,3752,United States,Cedric.Cobbs@luxgsm.lu,01644 10770928
29020,1981-01-08,w,Gasse 20,Wallern an der Trattnach,4702,Canada,Genevieve.Cortese@mobile.surewest.com,0450 90222558
29021,1981-01-28,m,Klamm 69,Wallern im Burgenland,7151,United States,Regis.Crawford@pageme.teletouch.com,03759 17290285
29022,1981-01-28,m,Lehenwald 84,Wallsee,3313,United States,Chris_da.Costa@mymetropcs.com,07367 16512423
29023,1981-01-14,m,Seewald 13,Wampersdorf,2485,United States,Erin.Damond@messaging.nextel.com,06153 58123512
29024,1981-01-07,m,Lochlehn 16,Wartberg an der Krems,4552,United States,Marquis.Daniels@inlandlink.com,0602 55734943
29025,1981-01-02,m,Neuleutasch 42,Wartberg im Mürztal,8661,United States,David.Deveau@mobile.celloneusa.com,06061 35852351
29026,1981-01-24,m,Neuleutasch 59,Wartberg ob der Aist,4224,United Kingdom,Manav.Doshi@bellmobility.ca,09742 79580205
29027,1981-01-26,w,Platzl 73,Wattens,6112,Brazil,Agatha.Drake@pmcl.net,0561 89352767
29028,1981-01-21,m,Puitbach 87,Waxenberg,4182,Brazil,Damane.Duckett@co.tz,02990 81480764
29029,1981-01-26,m,Reindlau 18,Weerberg,6133,Brazil,Ronald.Dupree@mobile.surewest.com,01768 43959653
29030,1981-01-01,m,Schanz 27,Weiden am See,7100,France,Alejandro.Fadel@mobilecell1se.com,06675 1906552
29031,1981-01-18,m,Unterkirchen 80,Weiden am See,7121,Brazil,Brandon.Fahey@freesurf.ch,0926 40587651
29032,1981-01-03,m,Weidach 23,Weiden bei Rechnitz,7463,Brazil,Myles.Ferguson@isp.com,07515 54006426
29033,1981-01-23,m,Boden-Niederlög 75,Weidling,3400,Brazil,Jason.Fife@e-page.net,04457 60833262
29034,1981-01-20,m,Emmat 7,Weikendorf,2253,Brazil,Ben.Filippini@escotelmobile.com,07045 69774179
29035,1981-01-22,w,Matrei am Brenner 12,Weikertschlag an der Thaya,3823,Brazil,Willa.Ford@vodafone.it,03750 78210067
29036,1981-01-03,m,Holzgasse 37,Weinburg am Saßbach,8481,Brazil,Carlos.Francis@pcs.rogers.com,07853 58023699
29037,1981-01-08,m,Sandbühelweg 51,Weissenbach an der Triesting,2564,Italy,Jeff.Francis@pcsone.net,05452 98559712
29038,1981-01-17,m,Kirchbrücke 45,Weißkirchen in Steiermark,8741,Brazil,Henning.Gadeke@myairmail.com,02922 50421267
29039,1981-01-25,m,Mühltal 73,Weistrach,3351,Brazil,Justin.Gage@beepone.net,06444 70966695
29040,1981-01-07,m,Sonnenstein 29,Weitensfeld,9344,Canada,Reece.Gaines@msg.telus.com,06149 94575827
29041,1981-01-28,m,Zirkenhof 29,Weitersfeld an der Mur,8473,Canada,Maykel.Galindo@my2way.com,08839 58240492
29042,1981-01-03,m,Ochsenhütte 56,Weitersfelden,4272,Argentina,Simon.Gamache@satellink.net,02602 55386938
29043,1981-01-02,m,Porzens 96,Weitra,3970,United States,Ryan.Garko@ideacellular.net,09886 28187435
29044,1981-01-08,m,Lehner 12,Weiz,8160,Argentina,Jeremiah.Garrison@orange.nl,04432 37078844
29045,1981-01-15,m,Dorfstraße 73,Wels,4600,Venezuela,Matt.Gibb@webpager.us,05240 50811164
29046,1981-01-20,m,Kirchgasse 29,Weng im Innkreis,4952,Turkey,Freddy.Guzman@mobilpost.no,09682 31702542
29047,1981-01-20,m,Bichl 25,Wenns,6473,Chile,Ken.Hamlin@orangemail.co.in,06803 45047851
29048,1981-01-20,m,Klärwerk 40,Weppersdorf,7331,United States,Cortez.Hankton@mobile.dobson.net,02114 70586323
29049,1981-01-24,m,Wiesel 25,Werfen,5450,Mexico,Travis.Hanson@corrwireless.net,08949 35709510
29050,1981-01-16,w,Anger 7,Wernberg,9241,Brazil,Teri.Harrison@mujoskar.cz,01006 43203825
29051,1981-01-11,m,Gewerbepark 61,Werndorf,8402,Brazil,Joe.Hatton@bellmobility.ca,08581 99487105
29052,1981-01-21,m,Ins Tal 82,Wernstein am Inn,4783,Australia,Dany.Heatley@airmessage.net,03997 1420606
29053,1981-01-24,m,Schmelzgasse 29,Wesenufer,4085,Mexico,Brandon.Henschel@mymetropcs.com,08717 31607592
29054,1981-01-21,m,Widumgasse 99,Wettmannstätten,8521,Somalia,Jim.Hession@advantagepaging.com,09651 87758836
29055,1981-01-08,w,Obere Gasse 7,Weyregg am Attersee,4852,Mexico,Lauren.Hewett@page.hit.net,04924 82949584
29056,1981-01-30,w,Bachleite 38,Klein-Wien,3511,France,Chieko.Higuchi@celforce.com,06701 86212605
29057,1981-01-02,m,Egerdach 71,Wiener Neudorf,2334,United States,Kirk.Hinrich@mymetropcs.com,03002 91493276
29058,1981-01-23,w,Birkanger 43,Wiener Neudorf,2351,United States,Johnson.Huynh@csouth1.com,06738 62458836
29059,1981-01-17,m,Langer Bichl 0,Wiener Neustadt,2700,United States,Ray.J@my2way.com,01013 63278422
29060,1981-01-17,m,Silbergasse 71,Wiener Neustadt,2751,Dominica,Bradie.James@mmode.com,08599 40160536
29061,1981-01-20,m,Felderles 56,Wiesmath,2803,Brazil,Cullen.Jenkins@safaricomcom,04280 93544410
29062,1981-01-08,m,Schulgasse 67,Wiesmath,2811,Brazil,Cliff.Johnson@airtelmail.com,03930 15899005
29063,1981-01-06,m,Pflusental 68,Wieting,9374,United States,"Mike_Jones,.XXXII@cellularone.textmsg.com",06157 60181429
29064,1981-01-02,m,Serlesweg 38,Wildalpen,8924,Brazil,cfgWbvvWRUCFjvTiv@epage.porta-phone.com,01618 356141
29065,1981-01-25,w,Hinterhocheck 87,Wildbad Einöd,9323,Canada,Alicia.Keys@mymeteor.ie,05324 65133845
29066,1981-01-12,m,Waldrasterweg 24,Wildendürnbach,2164,St Vincent,Dan.Klecko@page.mobilfone.com,06594 34337814
29067,1981-01-02,m,Riedgasse 56,Wildon,8410,Kiribati,Zenon.Konopka@webpager.us,07384 66213891
29068,1981-01-12,m,Stubaitalstraße 11,Wilfleinsdorf,2460,United States,Niklas.Kronvall@myairmail.com,0953 49023630
29069,1981-01-12,m,Gröbenbach 87,Wilfleinsdorf,2462,United States,Niklas.Kronwall@wyndtell.com,01651 35523982
29070,1981-01-29,m,Fernerweg 4,Wilhering,4060,United States,Jonny.Lang@mycellone.com,02806 33743024
29071,1981-01-26,m,Gleinserweg 59,Wilhering,4073,United States,Juan.Lara@orange.nl,08452 21401645
29072,1981-01-21,m,Moos 81,Winden am See,7092,Canada,Wilfredo.Ledezma@mobilecomm.net,05342 2944079
29073,1981-01-22,m,Oweges A 30,Windhaag bei Freistadt,4263,United States,Roger.Levesque@page.southernlinc.com,05443 63322731
29074,1981-01-27,m,Oweges B 9,Windhaag bei Perg,4322,United States,Cullen.Loeffler@voicestream.net,05332 76635203
29075,1981-01-29,w,Oweges C 53,Windigsteig,3841,United States,Christen.Loftis@att.net,02321 86164312
29076,1981-01-15,m,Oweges D 40,Windischgarsten,4580,Bolivia,Nick.Louvel@messagealert.com,06117 47405135
29077,1981-01-16,m,Oweges E 41,Wolfau,7412,Peru,Jamie.Lundmark@att.net,05348 25218795
29078,1981-01-03,m,Oweges G 86,Wolfern,4493,Bolivia,Tate.Lynche@bell.ca,06563 52510920
29079,1981-01-29,m,Leite 6,Wolfsberg im Schwarzautal,8421,Peru,Tyler.Lynem@t-d1-de,06565 70738351
29080,1981-01-25,m,Koppeneck 74,Wolfsegg am Hausruck,4902,Haiti,Anderson.Machado@pagemci.com,05672 71430431
29081,1981-01-11,m,Absamerweg 53,Wolfsgraben,2381,Senegal,Mike.Mahoney@t-mobile.uk.net,08696 20533056
29082,1981-01-03,m,Archenweg 43,Wolfsgraben,3012,Bolivia,Eli.Manning@tms.suncom.com,04177 47254225
29083,1981-01-25,w,Birkenweg 57,Wolfsgraben,3021,Argentina,Edna.Marquez@safaricomcom,01095 13032801
29084,1981-01-16,m,Brunnholzstraße 56,Wolfsthal,2412,Panama,Megumi.Matsushita@corrwireless.net,03228 22335228
29085,1981-01-03,m,Bundesstraße 10,Wolfurt,6960,Brazil,"Phil_Matthews,.IV@goldentele.com",01481 7074161
29086,1981-01-06,w,Dorfstraße 80,Wöllersdorf,2751,Brazil,Jonnee.McCurley@primtel.ru,09092 33392045
29087,1981-01-19,w,Einhornweg 72,Wöllersdorf,2752,United States,Betsy.Megel@pcom.ru,09419 70781434
29088,1981-01-01,m,Eschenweg 22,Wörgl,6300,United States,Semir.Mesanovic@luxgsm.lu,07133 44318864
29089,1981-01-04,m,Grumelweg 94,Wörschach,8942,United States,"Frederick_Meyer,.IV@messaging.sprintpcs.com",0759 5025549
29090,1981-01-21,w,Haslachweg 4,Wörth an der Lafnitz,8293,Canada,Izabella.Miko@airmessage.net,0233 96615685
29091,1981-01-28,m,Heiderichweg 37,Wulkaprodersdorf,7041,United States,Edwin.Miranda@delhi.hutch.co.in,07606 90468098
29092,1981-01-22,w,Hirtenweg 74,Wullersdorf,2041,Papua New Guinea,Beverley.Mitchell@airmessage.net,02415 49352740
29093,1981-01-25,w,Holzweg 61,Wulzeshofen,2064,United States,Clare.Morgane@message.alltel.com,07430 23489209
29094,1981-01-10,w,Innweg 84,Wundschuh,8142,United States,Annette.Munch@pscel.com,09451 2120350
29095,1981-01-06,m,Jagdweg 36,Würmla,3042,United States,Isaac_Nieves.Rivera@messagealert.com,02704 28883802
29096,1981-01-14,w,Kirchstraße 28,Würnitz,2112,Liberia,Chiharu.Niyama@ram-page.com,06327 29709124
29097,1981-01-19,m,Klammstraße 32,Ybbs an der Donau,3370,Papua New Guinea,Aaron.Paye@phone.cellone.net,05872 4519165
29098,1981-01-04,m,Kugelfang 78,Ybbsitz,3341,United States,Jailen.Peguero@mysmart.mymobile.ph,04640 18482061
29099,1981-01-22,m,Lorerstraße 92,Zams,6511,United States,Reed.Penney@cwemail.com,05318 10486698
29100,1981-01-07,m,Maximilianstraße 28,Zederhaus,5584,United States,Brett.Pierce@page.mobilcom.net,09287 32908753
29101,1981-01-17,m,Milser-Heide-Straße 65,Zeillern,3300,South African Rep,Damien.Pottinger@escotelmobile.com,08592 30886051
29102,1981-01-29,m,Mühlenweg 39,Zeillern,3311,Brazil,Lewis.Powell@archwireless.net,09666 90656230
29103,1981-01-13,m,Oberdorf 3,Zeillern,3312,United States,Darrell.Rasner@goldentele.com,06329 44493944
29104,1981-01-06,m,Oswald-Milser-Straße 97,Zeillern,3313,United States,Jeremie.Renier@mtsmobility.com,03259 29478906
29105,1981-01-15,m,Reschweg 77,Zeillern,3321,United States,ymSUWFwlaxdqrhQhS@cell1.textmsg.com,04961 59653740
29106,1981-01-26,m,Rosenweg 95,Zeillern,3362,United States,Alan.Reuber@clearpath.acswireless.com,04941 68110948
29107,1981-01-20,m,Sandegg 44,Zeiselmauer,3424,Peru,Jason.Richardson@page.propage.net,09231 57224386
29108,1981-01-01,w,Schallerweg 35,Zell am Moos,4893,Uruguay,Eden.Riegel@page.metrocall.com,0918 74264827
29109,1981-01-06,m,Schloßfeld 45,Zell am See,5700,Chile,Asante.Samuel@mobilecomm.net,04376 96012269
29110,1981-01-21,m,Schloßweg 20,Zell am Ziller,6280,Bolivia,Jeff.Sanchez@ml.bm,04877 55849699
29111,1981-01-20,m,Schmiedeweg 64,Zell am Ziller,6283,Peru,Benny.Sapp@tele2.lv,03291 97033896
29112,1981-01-16,m,Schneeburgstraße 63,Zell an der Pram,4755,Argentina,Kurt.Sauer@sendabeep.net,08641 40996769
29113,1981-01-06,m,Schützenstraße 21,Zellerndorf,2051,Argentina,Bo.Scaife@myairmail.com,04572 5633575
29114,1981-01-27,m,Speckkarstraße 16,Zeltweg,8740,United States,Alexander.Schafer@sendabeep.net,09099 38067031
29115,1981-01-20,w,Turmwiese 16,Zemendorf,7023,Italy,Ivonne.Schonherr@cwwcom,01735 72571456
29116,1981-01-18,m,Unterdorf 36,Ziersdorf,3710,Peru,Joey.Sculthorpe@t-mobile.at,01079 36254414
29117,1981-01-26,m,Voldererbrücke 31,Zillingtal,7033,Bolivia,Josh.Sharpless@inlandlink.com,04889 35690790
29118,1981-01-16,m,Wacholderweg 50,Zillingtal,7034,United States,Joey.Simmrin@t-mobile.at,03178 51835324
29119,1981-01-10,m,Weideweg 55,Zipf,4871,Italy,Khano.Smith@t-mobile-de,06383 63654077
29120,1981-01-09,m,Lindrain 26,Zirl,6170,India,"Frederick_William_Springer,.III@paging.acswireless.com,",02677 42909571
29121,1981-01-10,m,Neufeld 65,Zistersdorf,2225,Brazil,Max.Starks@bplmobile.com,03422 42395195
29122,1981-01-29,m,Schoberfeld 47,Zlan,9713,Brazil,Shavar.Thomas@mmail.co.uk,0930 19322591
29123,1981-01-31,m,Fallbachweg 40,Zöbern,2871,Colombia,Justin.Timberlake@freesurf.ch,06870 85572515
29124,1981-01-25,m,Farnweg 59,Zurndorf,2424,Romania,Reggie.Torbor@page.stpaging.com,02173 51974502
29125,1981-01-16,m,Fichtenweg 77,Zweinitz,9343,Brazil,Nick.Valensi@airmessage.net,09465 17362936
29126,1981-01-03,m,Karwendelweg 6,Zwettl an der Rodl,4180,Brazil,Lenny.Vandermade@bplmobile.com,0284 62125295
29127,1981-01-09,m,Planitz 3,Zwingendorf,2063,Brazil,Michael.Waddell@clearpath.acswireless.com,0209 24114206
29128,1981-01-28,m,Schöberbründl 96,Linz,4020,Brazil,"Doug.Waechter@paging.acswireless.com,",01427 99042296
29129,1981-01-28,m,Waldweg 71,Linz,4030,United States,Barry.Walsh@page.mobilcom.net,05238 64775798
29130,1981-01-29,m,Aichat 69,Linz,4040,Canada,Kyle.Wanvig@att.net,06673 39359536
29131,1981-01-07,m,Im Anger 30,Kleinhöflein im Burgenland,7000,Turkey,Scott.Wells@h.vodafone.ne.jp,09658 64849031
29132,1981-01-04,m,Weberhof 43,Sankt Georgen am Leithagebirge,7000,United Kingdom,Jimmy.Wilkerson@ucom,03448 77895796
29133,1981-01-03,w,Steinfeld 27,Rust,7071,Canada,KrfaGuPgUKNFJOxvp@comviq.se,08601 96378877
29134,1981-01-28,m,Vinzenzweg 6,Breitenbrunn,7091,United States,Elijah.Wood@correo.movistar.net,02385 30136538
29135,1981-01-17,m,Gewerbepark 52,Großhöflein,7051,United States,Michael.Zigomanis@page.infopagesystems.com,07911 5184360
29136,1981-02-16,m,Anton-Tiefenthaler-Weg 40,Hornstein,2491,Brazil,Anthony.Alabi@blueskyfrog.com,08856 27274029
29137,1981-02-22,m,Neurauth 45,Hornstein,7053,Brazil,Klaus.Alinen@bell.ca,07067 71547349
29138,1981-02-21,w,Mühlbachl 8,Leithaprodersdorf,2443,France,Gabriela.Allegue@wcc.net,04571 13933403
29139,1981-02-21,m,Ferdinandweg 2,Purbach am Neusiedler See,7083,United States,Chris.Aloisi@e-page.net,03252 20808549
29140,1981-02-06,m,Walderbrückenweg 88,Sankt Margarethen im Burgenland,7062,United States,Kenny.Arena@orange.net,0647 69961827
29141,1981-02-19,w,Wechselweg 34,Steinbrunn,2491,United Kingdom,Laura.Azcurra@sfr.fr,03037 41997803
29142,1981-02-28,m,Wiesen 5,Steinbrunn,7035,Mexico,Brian.Bannister@ideacellular.net,01885 68301845
29143,1981-02-20,m,Zunternweg 23,Wimpassing an der Leitha,2485,Uruguay,Toby.Barnes@movistar.net,08493 19754867
29144,1981-02-28,w,Leopold-Wedl-Straße 1,Loretto,2443,Argentina,Joanna.Barrett@alphame.com,04397 60625899
29145,1981-02-24,w,Gewerbepark Süd 39,Stotzing,2443,Chile,Brandi-Alisa.Bates@safaricomcom,07119 74098303
29146,1981-02-22,w,Untritt 90,Zagersdorf,7011,Cuba,Jeanette.Biedermann@wireless.bellsouth.com,05690 62234710
29147,1981-02-12,m,Sonnwend 35,Bocksdorf,7551,Brazil,Jon.Bowen@myboostmobile.com,04045 15574796
29148,1981-02-24,m,Altstadt 7,Burgauberg,8291,Canada,Rob.Bowen@pager.irkutsk.ru,05650 35808764
29149,1981-02-10,m,Matreiwald 29,Neudauberg,8292,Canada,"Max_Brown,.III@message.alltel.com",0952 40193383
29150,1981-02-12,m,Mühlbachl 26,Gaas,7521,United States,Curry.Burns@pcsone.net,07239 41395429
29151,1981-02-25,m,Mützens 42,Kroatisch Ehrensdorf,7522,Uruguay,Rolando.Cantu@pcs.rogers.com,08979 24772738
29152,1981-02-10,m,Obfeldes 31,Kulm im Burgenland,7521,Colombia,Ran.Carthon@alphame.com,05448 98123190
